zipcode,median_income,total_pop,num_male,num_female,num_white,num_black,num_native,num_asian,num_pacific,num_other,num_mixed,num_hispanic,top_5_percent
55967,84821,1192,625,567,1173,5,0,0,0,9,5,10,0
55968,51875,122,76,46,98,0,0,24,0,0,0,0,0
55969,72054,1162,571,591,1053,0,37,15,0,5,52,28,0
55970,72361,1161,552,609,1110,5,2,38,0,0,6,39,0
55971,69063,2848,1431,1417,2767,0,0,32,0,25,24,68,0
55972,86940,5196,2628,2568,4735,1,0,299,0,77,84,162,0
55973,78750,217,117,100,210,0,2,5,0,0,0,2,0
55974,50393,2180,1050,1130,2143,5,3,0,0,19,10,21,0
55975,64659,4475,2342,2133,4253,10,0,40,0,43,129,13,0
55976,79695,7948,3672,4276,7849,7,15,20,0,0,57,104,0
55977,55208,174,100,74,174,0,0,0,0,0,0,0,0
55979,68056,1130,536,594,1095,0,0,7,0,0,28,1,0
55981,63403,3815,1855,1960,3731,0,37,8,0,14,25,25,0
55982,68409,479,248,231,466,0,0,8,0,0,5,9,0
55983,69250,1565,748,817,1437,7,16,34,0,1,70,15,0
55985,66477,1813,878,935,1722,4,4,13,0,20,50,110,0
55987,53302,34599,17100,17499,32351,517,149,785,0,161,636,898,0
55990,64659,937,482,455,863,3,0,0,0,34,37,34,0
55991,82750,1546,737,809,1471,13,1,0,0,20,41,26,0
55992,88642,5319,2435,2884,5193,7,0,51,0,18,50,123,0
56001,56509,49017,24464,24553,43128,2683,130,1462,13,439,1162,1933,0
56003,74245,15121,7454,7667,13492,383,1,162,0,174,909,549,0
56007,49914,20994,10079,10915,18304,331,125,660,4,785,785,2797,0
56009,68000,1437,744,693,1425,0,0,3,0,3,6,40,0
56010,62361,1198,586,612,1180,1,0,5,0,4,8,57,0
56011,88864,9518,4963,4555,9062,120,9,102,0,176,49,310,0
56013,52545,4301,2128,2173,4070,29,7,6,0,77,112,459,0
56014,49583,646,341,305,615,1,0,4,0,9,17,54,0
56016,65875,909,481,428,722,4,0,133,0,3,47,40,0
56017,76635,1708,890,818,1695,0,0,6,0,3,4,19,0
56019,56630,767,371,396,760,0,1,2,0,2,2,7,0
56020,48750,107,67,40,107,0,0,0,0,0,0,0,0
56021,76250,1013,545,468,1007,0,0,0,0,0,6,21,0
56022,51042,42,35,7,42,0,0,0,0,0,0,0,0
56023,62708,551,284,267,522,0,0,2,0,5,22,6,0
56024,75213,3430,1663,1767,3026,44,0,14,0,7,339,192,0
56025,77500,462,238,224,462,0,0,0,0,0,0,0,0
56026,72273,2139,1115,1024,2046,29,2,5,0,3,54,88,0
56027,44500,618,310,308,595,0,0,0,0,17,6,64,0
56028,81429,1180,609,571,1166,0,0,3,2,9,0,9,0
56029,54500,661,351,310,624,2,1,23,0,1,10,11,0
56031,51104,11553,5898,5655,11149,50,5,67,0,148,134,859,0
56032,44375,331,203,128,301,0,0,0,0,0,30,37,0
56033,46563,343,181,162,340,0,0,0,0,0,3,18,0
56034,54125,431,245,186,419,0,6,0,2,4,0,7,0
56035,53542,446,203,243,438,0,8,0,0,0,0,0,0
56036,59194,1867,994,873,1823,10,0,8,0,3,23,21,0
56037,69375,1662,829,833,1624,0,3,1,0,6,28,40,0
56039,73750,811,390,421,796,2,7,0,0,0,6,10,0
56041,66563,1020,493,527,992,0,0,2,0,10,16,20,0
56042,66667,787,471,316,736,5,0,5,0,2,39,51,0
56043,58750,443,217,226,418,0,0,0,0,2,23,10,0
56044,90231,2171,1061,1110,2121,7,0,1,3,33,6,49,0
56045,59914,975,493,482,940,0,5,3,0,0,27,11,0
56046,50833,117,69,48,117,0,0,0,0,0,0,3,0
56047,90625,97,57,40,97,0,0,0,0,0,0,2,0
56048,68500,4229,2134,2095,4082,65,12,6,0,13,51,91,0
56050,61719,1248,622,626,1166,55,7,0,0,4,16,14,0
56051,52500,713,381,332,696,0,2,0,0,3,12,53,0
56052,71250,595,315,280,582,0,0,0,0,0,13,5,0
56054,80682,995,522,473,956,0,0,0,0,0,39,0,0
56055,71833,3916,2020,1896,3837,13,0,5,0,5,56,77,0
56056,39583,80,37,43,80,0,0,0,0,0,0,0,0
56057,68372,4065,2143,1922,3894,0,5,4,0,130,32,548,0
56058,68936,5838,2865,2973,5350,66,1,14,0,269,138,853,0
56060,58750,527,230,297,343,0,0,10,0,54,120,185,0
56062,60746,3467,1704,1763,2760,43,0,41,0,516,107,736,0
56063,95521,2835,1401,1434,2666,0,0,23,0,3,143,67,0
56065,71696,2744,1347,1397,2536,17,0,6,0,0,185,148,0
56068,65156,892,437,455,872,0,0,0,0,0,20,11,0
56069,70278,4643,2235,2408,4344,64,64,7,0,41,123,258,0
56071,91862,13097,6738,6359,12428,5,88,215,0,47,314,315,0
56072,62284,2143,1150,993,2103,0,0,9,0,6,25,45,0
56073,63180,16688,8171,8517,15829,164,13,167,0,315,200,537,0
56074,80850,1891,904,987,1846,22,6,2,0,2,13,138,0
56075,38750,136,69,67,134,0,0,0,0,2,0,2,0
56078,67188,523,283,240,517,3,0,0,0,0,3,2,0
56080,78750,728,376,352,682,26,0,7,0,3,10,27,0
56081,51573,5717,2924,2793,4901,4,0,6,0,793,13,1814,0
56082,61515,14599,7396,7203,13200,453,9,347,0,116,474,869,0
56083,51286,751,366,385,707,11,0,0,0,30,3,34,0
56085,59838,5237,2743,2494,5015,0,0,1,0,168,53,475,0
56087,55614,3075,1576,1499,2986,19,51,6,0,0,13,56,0
56088,58854,1811,914,897,1742,0,0,0,0,17,52,23,0
56089,36964,210,126,84,199,0,0,0,0,0,11,0,0
56090,64583,637,344,293,630,0,0,0,0,0,7,14,0
56091,51250,288,138,150,280,0,0,3,0,0,5,2,0
56093,57852,12297,5634,6663,11240,201,243,129,2,207,275,1022,0
56096,70357,2896,1469,1427,2779,21,7,29,0,11,49,33,0
56097,54315,3770,1888,1882,3583,7,13,39,0,23,105,141,0
56098,56071,1968,994,974,1853,2,5,0,0,9,99,177,0
56101,50652,5849,3027,2822,5206,16,4,209,75,310,29,564,0
56110,61250,1741,848,893,1572,4,7,21,0,30,107,151,0
56111,74583,369,203,166,337,0,0,0,0,30,2,30,0
56113,60833,240,103,137,240,0,0,0,0,0,0,0,0
56114,69107,367,206,161,362,0,0,0,0,5,0,6,0
56115,57821,1405,742,663,1350,0,0,1,0,8,46,19,0
56116,71518,771,412,359,742,14,0,1,0,9,5,20,0
56117,74792,419,241,178,289,0,0,0,0,42,88,182,0
56118,76042,483,250,233,471,10,0,2,0,0,0,0,0
56119,70125,1085,569,516,881,0,2,3,0,45,154,221,0
56120,61250,969,472,497,786,0,0,124,0,45,14,134,0
56121,41111,595,314,281,584,0,0,0,0,0,11,0,0
56122,59934,593,324,269,543,0,1,23,0,11,15,126,0
56123,60938,412,211,201,409,0,0,0,0,3,0,3,0
56125,58125,43,20,23,43,0,0,0,0,0,0,0,0
56127,37500,539,247,292,496,27,0,0,16,0,0,5,0
56128,60104,2048,1057,991,1977,2,10,10,16,13,20,152,0
56129,57000,813,377,436,791,0,3,11,0,5,3,21,0
56131,66000,2215,1060,1155,2061,0,20,100,0,3,31,122,0
56132,56563,446,217,229,438,0,0,1,0,0,7,2,0
56134,53594,369,179,190,367,0,1,0,0,0,1,29,0
56136,43974,1106,516,590,1068,6,2,0,0,3,27,30,0
56137,70268,1084,580,504,1026,0,0,0,0,0,58,52,0
56138,68990,996,492,504,975,11,0,2,0,0,8,4,0
56139,54286,428,194,234,402,0,6,18,0,0,2,15,0
56140,58750,48,19,29,35,0,0,11,0,0,2,2,0
56141,60625,311,149,162,279,0,0,0,0,0,32,0,0
56142,53036,961,505,456,941,4,1,5,0,0,10,8,0
56143,62969,4179,2074,2105,3879,10,3,205,0,56,26,173,0
56144,45288,1071,488,583,913,1,5,30,0,2,120,62,0
56145,42353,526,257,269,508,0,0,0,0,18,0,50,0
56146,44583,69,44,25,69,0,0,0,0,0,0,0,0
56147,59792,177,99,78,163,0,14,0,0,0,0,0,0
56149,52857,1075,515,560,1072,0,0,0,0,0,3,28,0
56150,55304,2700,1323,1377,2561,16,0,3,0,0,120,65,0
56151,69107,738,391,347,699,22,0,0,0,0,17,17,0
56152,59844,1313,674,639,1250,0,0,13,0,20,30,36,0
56153,46500,171,86,85,156,0,0,5,0,10,0,10,0
56155,49719,487,271,216,453,1,0,0,0,16,17,128,0
56156,68380,5950,2775,3175,5713,25,63,64,0,0,85,208,0
56157,69375,731,347,384,639,0,0,12,1,64,15,88,0
56158,65268,346,169,177,287,6,0,32,0,18,3,33,0
56159,47772,2652,1196,1456,2155,0,8,261,0,147,81,277,0
56160,44464,255,125,130,251,0,0,0,0,0,4,10,0
56161,74875,317,169,148,306,0,0,11,0,0,0,10,0
56162,67500,234,120,114,234,0,0,0,0,0,0,2,0
56164,52386,5410,2608,2802,5019,98,99,0,0,27,167,393,0
56165,73750,313,165,148,294,0,0,0,0,4,15,8,0
56166,63906,237,117,120,236,0,0,1,0,0,0,6,0
56167,61250,684,359,325,665,0,0,2,0,4,13,9,0
56168,55833,769,399,370,713,0,3,0,0,40,13,100,0
56169,78125,697,355,342,668,5,0,12,0,2,10,6,0
56170,63750,612,315,297,577,0,1,0,0,25,9,45,0
56171,63380,1734,839,895,1680,0,30,4,0,2,18,12,0
56172,57381,2994,1486,1508,2956,7,4,3,0,10,14,48,0
56173,51667,323,169,154,322,0,0,0,0,0,1,0,0
56174,55000,353,198,155,332,2,0,3,0,9,7,11,0
56175,57100,3041,1539,1502,2590,0,35,302,0,49,65,163,0
56176,59167,1069,544,525,1015,2,8,0,0,2,42,25,0
56177,50000,51,24,27,48,0,0,2,0,0,1,0,0
56178,56477,1846,953,893,1768,3,7,26,0,0,42,52,0
56180,59250,1151,650,501,802,4,16,309,0,0,20,0,0
56181,52500,1224,565,659,1137,0,15,14,0,0,58,9,0
56183,41523,1395,707,688,1330,0,5,48,0,0,12,3,0
56185,48295,475,265,210,462,0,0,7,0,3,3,13,0
56186,51250,357,208,149,353,0,4,0,0,0,0,22,0
56187,54122,14713,7702,7011,9645,875,104,1232,0,1765,1092,5336,0
56201,55960,23465,11243,12222,18353,2142,140,307,0,1709,814,4914,0
56207,59926,252,125,127,252,0,0,0,0,0,0,22,0
56208,47581,1988,1023,965,1808,43,0,0,78,19,40,43,0
56209,66065,2446,1349,1097,2254,2,0,2,0,0,188,77,0
56211,67692,452,230,222,452,0,0,0,0,0,0,2,0
56212,54167,507,246,261,474,0,0,0,0,33,0,34,0
56214,56250,693,352,341,663,0,7,3,0,17,3,27,0
56215,53750,4258,2126,2132,4062,106,1,30,0,12,47,103,0
56216,68077,728,391,337,695,0,0,0,0,30,3,41,0
56218,67500,440,256,184,395,0,0,6,0,33,6,35,0
56219,56541,1224,576,648,827,0,328,4,0,16,49,18,0
56220,52416,2664,1358,1306,2629,0,0,5,0,0,30,36,0
56221,69464,745,378,367,724,0,0,11,0,0,10,10,0
56222,55313,2199,1060,1139,2067,0,63,0,0,57,12,195,0
56223,57083,1468,688,780,1350,0,34,18,0,40,26,56,0
56224,52159,333,178,155,316,0,7,0,0,0,10,0,0
56225,64375,660,292,368,657,0,3,0,0,0,0,0,0
56226,76250,211,117,94,211,0,0,0,0,0,0,0,0
56227,72500,249,129,120,240,0,0,7,0,0,2,28,0
56228,52188,951,489,462,922,0,4,2,0,11,12,31,0
56229,75909,1782,925,857,1715,1,0,11,0,55,0,55,0
56230,53438,776,375,401,710,0,16,0,0,43,7,47,0
56231,94167,411,205,206,409,0,0,0,0,0,2,5,0
56232,65139,2299,1169,1130,2164,27,13,22,0,16,57,48,0
56235,67656,502,230,272,479,0,0,3,0,0,20,0,0
56236,79688,297,151,146,297,0,0,0,0,0,0,0,0
56237,45625,550,248,302,504,7,4,22,0,0,13,0,0
56239,75000,691,339,352,565,19,0,2,1,50,54,110,0
56240,52500,910,412,498,895,3,0,0,0,9,3,7,0
56241,55391,3753,1858,1895,3306,46,251,4,0,7,139,244,0
56243,56696,1802,986,816,1751,2,0,6,0,7,36,45,0
56244,71023,1608,882,726,1509,6,26,26,0,6,35,128,0
56245,76071,735,416,319,638,2,4,0,0,77,14,205,0
56248,67375,854,481,373,849,5,0,0,0,0,0,40,0
56249,61563,308,157,151,306,0,0,0,0,0,2,0,0
56251,67321,810,439,371,799,4,0,0,0,7,0,8,0
56252,52663,1175,539,636,1120,2,0,1,0,37,15,181,0
56253,63229,980,526,454,969,0,0,4,0,2,5,9,0
56255,61458,375,216,159,366,0,0,0,0,0,9,6,0
56256,52039,2417,1144,1273,2341,10,2,31,0,7,26,23,0
56257,51250,514,236,278,505,0,0,0,0,0,9,0,0
56258,52570,15666,7606,8060,12623,745,25,883,0,842,548,1327,0
56260,64250,969,516,453,949,0,0,0,0,0,20,3,0
56262,61406,716,364,352,454,0,0,1,160,101,0,117,0
56263,63750,437,236,201,416,3,0,11,0,1,6,15,0
56264,63269,2117,1036,1081,2049,16,2,4,0,24,22,59,0
56265,59704,7019,3546,3473,6255,120,88,135,0,379,42,479,0
56266,55625,1393,694,699,1334,5,29,0,0,7,18,26,0
56267,63938,6955,3412,3543,6107,148,124,180,19,246,131,503,0
56270,52500,1157,604,553,524,0,496,9,0,48,80,190,0
56271,60833,1202,622,580,1067,0,37,0,3,66,29,159,0
56273,73988,5066,2640,2426,4957,25,0,1,0,12,71,85,0
56274,82279,211,126,85,207,0,4,0,0,0,0,0,0
56276,58750,180,93,87,180,0,0,0,0,0,0,0,0
56277,55109,3123,1558,1565,2818,6,20,14,0,173,92,357,0
56278,55067,2710,1407,1303,2635,0,0,0,0,0,75,65,0
56279,68047,1272,640,632,1233,4,8,0,0,6,21,86,0
56280,58068,465,250,215,453,0,0,0,0,12,0,12,0
56281,72250,702,344,358,695,0,0,0,0,7,0,7,0
56282,60000,1615,839,776,1387,22,0,33,0,94,79,117,0
56283,58438,6308,3051,3257,5669,11,264,20,0,141,203,204,0
56284,66250,2078,1032,1046,1799,1,4,17,0,230,27,307,0
56285,64500,1138,589,549,1042,9,10,4,0,58,15,58,0
56287,45417,63,29,34,63,0,0,0,0,0,0,0,0
56288,92568,4724,2472,2252,4558,17,0,0,0,4,145,73,0
56289,59609,656,338,318,650,3,0,0,0,3,0,3,0
56291,52750,381,185,196,380,0,0,0,0,1,0,3,0
56292,65833,606,303,303,570,34,0,0,0,0,2,7,0
56293,53710,1254,632,622,1159,24,0,26,0,16,29,18,0
56294,67188,94,59,35,87,0,0,0,0,0,7,4,0
56295,59773,262,134,128,255,0,0,2,0,0,5,0,0
56296,46146,1845,918,927,1745,8,28,0,0,26,38,102,0
56297,74583,794,425,369,781,4,3,0,0,0,6,0,0
56301,58156,34862,17793,17069,25385,6105,55,1575,0,459,1283,1106,0
56303,54036,25086,12690,12396,20825,2252,104,389,0,324,1192,967,0
56304,48360,16713,8907,7806,11800,3113,212,457,0,118,1013,506,0
56307,75625,5428,2759,2669,5116,117,0,61,0,10,124,32,0
56308,66113,25281,12653,12628,24277,69,48,69,116,148,554,582,0
56309,65125,1430,711,719,1417,1,0,1,0,11,0,35,0
56310,88493,5754,2977,2777,5743,0,0,0,0,6,5,25,0
56311,60813,724,351,373,683,0,0,0,0,0,41,20,0
56312,67930,2670,1432,1238,2565,0,0,12,0,87,6,107,0
56313,46250,90,44,46,89,0,1,0,0,0,0,0,0
56314,73611,1238,672,566,1192,0,1,0,0,1,44,8,0
56315,72667,1810,901,909,1766,7,1,5,0,12,19,1,0
56316,59432,1505,808,697,1410,5,0,9,0,28,53,96,0
56318,63214,967,482,485,943,0,0,2,0,9,13,12,0
56319,74653,1246,602,644,1229,2,5,0,0,0,10,28,0
56320,83036,8625,4233,4392,8350,3,0,0,0,97,175,336,0
56323,53167,512,237,275,481,1,9,0,0,4,17,55,0
56324,65729,1090,609,481,1060,2,6,0,0,0,22,2,0
56325,38750,200,97,103,199,1,0,0,0,0,0,0,0
56326,68631,1740,930,810,1717,0,3,0,0,7,13,4,0
56327,73750,829,475,354,814,6,0,1,0,4,4,0,0
56328,72500,150,77,73,140,0,0,1,0,0,9,8,0
56329,75365,7377,3775,3602,7064,50,9,49,0,83,122,142,0
56330,63125,1692,859,833,1640,0,10,16,7,5,14,39,0
56331,82143,2462,1255,1207,2359,0,1,0,0,52,50,93,0
56332,69875,1589,805,784,1571,4,0,0,0,1,13,8,0
56334,61917,5590,2747,2843,5437,39,15,1,0,10,88,60,0
56335,61250,217,118,99,217,0,0,0,0,0,0,0,0
56336,69500,1521,787,734,1488,0,0,0,0,0,33,2,0
56338,62784,1507,778,729,1427,0,4,3,0,0,73,5,0
56339,53250,988,497,491,961,6,8,0,2,2,9,11,0
56340,67306,2366,1267,1099,2347,0,0,1,0,0,18,22,0
56342,48775,2660,1376,1284,2419,2,146,3,0,4,86,59,0
56343,55481,953,496,457,945,0,2,5,0,0,1,1,0
56345,52352,14635,7155,7480,13990,45,23,84,0,113,380,240,0
56347,55481,7519,3897,3622,6494,48,65,117,0,415,380,1182,0
56349,85469,764,422,342,736,0,2,9,0,3,14,3,0
56350,47917,514,297,217,474,6,0,0,0,0,34,0,0
56352,57560,6022,3045,2977,5722,37,0,29,0,107,127,693,0
56353,64546,9142,4691,4451,8638,35,44,36,10,57,322,182,0
56354,68929,1320,685,635,1311,2,6,0,0,0,1,1,0
56355,63583,551,306,245,546,0,2,0,0,0,3,11,0
56356,65750,297,158,139,288,0,0,0,0,0,9,0,0
56357,84375,1303,629,674,1275,2,0,0,0,0,26,15,0
56358,63656,3318,1711,1607,3154,12,5,45,2,2,98,67,0
56359,49598,3568,1749,1819,2294,34,914,16,0,51,259,122,0
56360,56078,3824,1887,1937,3759,0,8,1,0,6,50,22,0
56361,62656,2547,1361,1186,2514,0,2,0,0,0,31,24,0
56362,65859,5657,2822,2835,5326,43,17,45,5,101,120,300,0
56363,63125,156,85,71,154,0,0,0,0,0,2,12,0
56364,68157,5742,2906,2836,5549,3,5,31,0,34,120,120,0
56367,85341,6910,3424,3486,6672,29,17,35,0,59,98,96,0
56368,76212,4371,2199,2172,4303,3,3,32,0,3,27,65,0
56369,45809,569,318,251,364,9,0,0,0,192,4,224,0
56371,56250,129,81,48,124,0,0,0,0,3,2,5,0
56373,68661,3155,1705,1450,3089,0,3,7,0,2,54,17,0
56374,76660,11050,4825,6225,10316,388,22,105,0,13,206,105,0
56375,82273,851,457,394,832,2,0,2,0,11,4,19,0
56376,74688,353,162,191,350,0,0,0,0,0,3,7,0
56377,72671,20013,9691,10322,18079,356,0,807,0,128,643,444,0
56378,64790,8132,4034,4098,7581,14,80,41,0,227,189,383,0
56379,58750,17225,8428,8797,16057,86,39,197,0,334,512,599,0
56381,69803,2470,1239,1231,2300,0,5,62,0,25,78,40,0
56382,64350,1393,726,667,1359,0,4,3,0,0,27,31,0
56384,39375,379,188,191,351,0,0,0,0,28,0,31,0
56385,48148,867,465,402,832,0,2,0,0,20,13,20,0
56386,41500,743,392,351,676,0,24,2,0,3,38,34,0
56387,45039,7317,3514,3803,4874,1700,0,232,0,135,376,364,0
56389,49219,81,32,49,81,0,0,0,0,0,0,0,0
56401,55168,30350,14772,15578,28901,309,367,176,0,147,450,559,0
56425,69771,8393,4122,4271,8006,66,63,37,0,32,189,129,0
56431,50417,8793,4393,4400,8501,48,47,25,8,63,101,83,0
56433,45972,1650,873,777,1570,5,15,2,0,0,58,14,0
56434,59861,291,145,146,288,0,0,0,0,0,3,0,0
56435,53952,2760,1403,1357,2636,14,27,14,0,6,63,31,0
56437,50685,1451,742,709,1332,26,4,3,0,0,86,0,0
56438,52988,2668,1377,1291,2450,44,12,4,0,6,152,104,0
56440,46818,1368,680,688,1311,12,4,10,0,1,30,24,0
56441,42540,3900,1848,2052,3640,28,32,7,0,72,121,93,0
56442,68393,2591,1319,1272,2579,0,0,0,0,0,12,7,0
56443,63516,1334,692,642,1301,0,2,1,0,0,30,0,0
56444,66522,3442,1653,1789,3274,24,18,14,0,10,102,60,0
56446,43558,1818,911,907,1637,5,0,11,0,0,165,13,0
56447,45833,849,443,406,843,0,0,0,0,0,6,0,0
56448,61250,370,204,166,365,0,0,0,0,4,1,18,0
56449,68250,1817,1003,814,1695,0,0,3,0,92,27,105,0
56450,49063,888,496,392,721,0,120,0,0,4,43,10,0
56452,59833,1968,1059,909,1798,11,42,8,0,8,101,8,0
56453,48333,809,396,413,776,0,1,0,0,0,32,7,0
56455,56042,1699,876,823,1567,9,4,6,0,0,113,6,0
56456,33750,55,24,31,55,0,0,0,0,0,0,0,0
56458,58977,422,225,197,396,0,8,0,0,0,18,0,0
56461,64491,3234,1710,1524,2938,0,140,26,0,0,130,57,0
56464,56149,4727,2412,2315,4536,7,39,37,0,4,104,28,0
56465,64718,2071,1070,1001,2005,51,2,0,0,0,13,0,0
56466,52043,2744,1360,1384,2628,2,2,6,0,9,97,17,0
56467,63979,2685,1353,1332,2589,26,37,5,0,0,28,9,0
56468,75862,4215,2176,2039,4105,2,15,0,3,0,90,60,0
56469,54271,1013,553,460,906,0,74,0,1,4,28,0,0
56470,56223,10654,5308,5346,9938,76,182,39,0,200,219,359,0
56472,62108,8250,4444,3806,7837,51,2,12,0,45,303,160,0
56473,61111,3176,1609,1567,3044,5,12,0,0,0,115,86,0
56474,43961,4270,2292,1978,3891,42,70,77,0,18,172,55,0
56475,55536,1590,826,764,1579,2,2,0,0,0,7,10,0
56477,46106,2777,1400,1377,2693,2,9,4,0,8,61,15,0
56479,46732,4983,2498,2485,4622,15,82,5,7,71,181,260,0
56481,62917,2210,1080,1130,2017,1,25,8,0,3,156,49,0
56482,45978,7075,3652,3423,6667,95,70,0,0,66,177,182,0
56484,52340,2958,1471,1487,2156,15,520,27,0,14,226,64,0
56501,61070,17696,8548,9148,16255,102,397,154,0,10,778,255,0
56510,54938,2366,1095,1271,2255,6,54,0,0,5,46,163,0
56511,61250,1876,948,928,1745,13,54,1,0,0,63,39,0
56514,74706,3796,1915,1881,3569,29,49,46,4,0,99,145,0
56515,64268,2840,1363,1477,2720,8,19,1,0,4,88,15,0
56516,52083,292,149,143,280,4,8,0,0,0,0,5,0
56517,80625,303,151,152,300,0,0,0,0,0,3,2,0
56518,46429,379,201,178,376,0,0,0,0,0,3,35,0
56519,51719,252,120,132,224,0,2,3,0,0,23,21,0
56520,48322,3751,1892,1859,3534,56,47,0,0,58,56,134,0
56521,57784,834,441,393,578,1,162,4,1,0,88,35,0
56522,64609,403,213,190,396,0,0,0,0,5,2,8,0
56523,71250,499,260,239,461,0,2,5,0,10,21,50,0
56524,57917,656,342,314,612,0,0,0,0,36,8,39,0
56525,85833,78,44,34,75,0,0,1,0,0,2,0,0
56527,48854,924,466,458,896,0,0,1,0,1,26,17,0
56528,61912,1626,834,792,1604,2,6,4,0,0,10,5,0
56529,68838,4434,2085,2349,3957,218,46,32,16,99,66,279,0
56531,58906,1910,935,975,1816,4,8,0,0,0,82,10,0
56533,64500,288,149,139,280,0,1,1,0,4,2,19,0
56534,78542,1339,722,617,1264,0,2,2,0,0,71,38,0
56535,45714,1227,670,557,1197,0,4,1,0,0,25,58,0
56536,56731,338,180,158,338,0,0,0,0,0,0,0,0
56537,51554,18914,8979,9935,17700,437,54,147,0,69,507,283,0
56540,62802,2120,1069,1051,1871,8,43,7,0,168,23,44,0
56541,136250,29,19,10,29,0,0,0,0,0,0,0,0
56542,50000,2656,1322,1334,2540,7,23,9,0,0,77,101,0
56543,51250,243,141,102,233,0,0,0,0,10,0,10,0
56544,59275,5281,2730,2551,4930,35,91,15,2,48,160,168,0
56545,63438,654,357,297,599,15,8,13,0,0,19,0,0
56546,83125,231,117,114,210,0,21,0,0,0,0,7,0
56547,80705,3063,1583,1480,2816,11,105,25,1,12,93,274,0
56548,53542,735,376,359,625,17,25,0,0,0,68,67,0
56549,83290,4934,2407,2527,4811,25,78,4,0,0,16,77,0
56550,51389,316,154,162,309,0,5,0,0,0,2,3,0
56551,55888,2101,1099,1002,1998,2,19,6,0,23,53,36,0
56552,50278,579,312,267,508,0,6,3,0,2,60,75,0
56553,54714,184,104,80,184,0,0,0,0,0,0,0,0
56554,85625,2584,1371,1213,2275,0,32,15,0,233,29,63,0
56556,56964,1028,518,510,959,15,21,12,0,15,6,35,0
56557,43750,2885,1435,1450,1338,12,1057,13,5,38,422,133,0
56560,62361,44763,21915,22848,39344,2225,708,791,106,174,1415,2091,0
56565,46429,81,49,32,81,0,0,0,0,0,0,0,0
56566,34688,613,320,293,47,0,487,0,0,0,79,48,0
56567,58869,3066,1533,1533,3008,4,11,1,0,10,32,7,0
56569,44375,1287,618,669,546,1,485,12,2,3,238,32,0
56570,57895,1227,628,599,1148,9,7,2,0,2,59,18,0
56571,68224,1748,940,808,1660,0,13,14,0,56,5,46,0
56572,65625,5531,3024,2507,4607,133,13,93,0,367,318,1064,0
56573,55938,6498,3027,3471,6076,42,51,2,0,225,102,367,0
56574,71500,219,104,115,205,0,10,0,0,0,4,4,0
56575,37500,794,412,382,305,0,385,3,0,2,99,40,0
56576,67143,835,458,377,835,0,0,0,0,0,0,0,0
56578,81979,716,388,328,638,3,42,0,0,0,33,28,0
56579,74107,1044,574,470,994,4,7,0,0,0,39,0,0
56580,79948,1221,626,595,1200,0,20,0,0,0,1,14,0
56581,45500,234,114,120,201,0,7,0,0,0,26,58,0
56583,56250,177,95,82,175,0,0,0,0,0,2,0,0
56584,60208,1379,730,649,1282,16,32,11,0,6,32,29,0
56585,50882,972,513,459,919,0,13,1,0,0,39,24,0
56586,72019,1850,975,875,1726,27,14,0,0,34,49,54,0
56587,66250,1372,728,644,1331,0,4,2,0,0,35,16,0
56588,51250,427,221,206,415,0,0,0,0,0,12,0,0
56589,52772,2234,1196,1038,1021,9,718,7,1,2,476,45,0
56590,54375,296,149,147,278,0,0,0,0,14,4,25,0
56591,50417,155,69,86,6,0,99,0,0,7,43,33,0
56592,50795,502,281,221,489,0,0,5,0,0,8,0,0
56594,77778,489,265,224,450,0,34,5,0,0,0,34,0
56601,54663,34505,17172,17333,28804,564,2600,234,36,3,2264,892,0
56621,49740,4880,2384,2496,3877,17,589,20,0,15,362,155,0
56623,50194,2471,1245,1226,2271,3,69,3,0,1,124,3,1
56626,43125,227,99,128,112,3,100,0,0,0,12,0,0
56627,30500,242,106,136,234,0,2,0,0,0,6,0,0
56628,44881,1603,781,822,1556,13,18,1,1,0,14,45,0
56629,82917,314,157,157,314,0,0,0,0,0,0,0,1
56630,41223,2255,1067,1188,2054,4,66,0,0,0,131,116,0
56633,55200,5095,2445,2650,1533,22,2448,52,2,370,668,328,0
56634,56953,1723,910,813,1656,0,15,17,0,0,35,6,0
56636,56121,5090,2702,2388,3922,18,740,0,0,3,407,49,0
56637,69250,187,91,96,184,0,3,0,0,0,0,0,0
56639,32955,412,231,181,352,0,0,4,0,3,53,9,0
56641,51395,358,170,188,138,4,136,12,0,0,68,0,0
56644,48977,712,365,347,630,0,28,10,0,0,44,7,0
56646,56979,565,256,309,466,22,0,13,0,0,64,36,0
56647,42857,695,354,341,665,0,10,0,0,0,20,13,0
56649,51378,9014,4546,4468,8146,69,194,36,0,95,474,134,0
56650,51250,907,433,474,773,6,100,0,0,0,28,3,0
56651,54861,634,320,314,529,29,39,0,0,7,30,43,0
56652,63214,474,240,234,460,0,0,0,0,1,13,0,0
56653,55000,1340,714,626,1308,0,13,1,0,0,18,17,0
56654,44375,116,54,62,106,0,0,10,0,0,0,4,0
56655,46726,1452,738,714,1332,4,49,4,0,6,57,6,0
56657,45714,247,133,114,245,0,0,0,0,0,2,0,0
56660,42000,305,155,150,278,1,6,4,0,0,16,0,0
56661,57885,1030,483,547,960,0,20,7,0,0,43,8,0
56662,52550,438,227,211,416,1,2,2,0,0,17,0,0
56663,45938,201,117,84,153,0,47,0,0,0,1,0,0
56666,32466,1085,559,526,11,0,1059,8,0,0,7,0,0
