zipcode,min_distance
93954,83047.7349115161
94087,2527.47355776562
94115,0
94519,6769.32653550402
94563,5892.51853950364
94606,2619.40792823316
95017,23209.6811084456
95023,20313.9464865902
95076,19109.081348411
95203,9344.56794029531
95306,25810.6118597367
95374,39951.3841625804
95405,0
95429,120912.824943195
95463,104773.17672389
53017,11705.7602753907
53073,21305.1083641669
53081,0
53103,10257.574952029
53158,4829.5281066563
53204,2193.92680065074
53503,36240.7489854226
53549,10673.5721558211
53565,53782.0318098277
53594,18266.5594998626
53810,39350.8911923905
53821,63377.6554308166
53922,46670.093689018
53937,62493.0160794849
54021,27129.5992115452
54121,24871.8588487678
54141,21496.1429862426
54166,36482.0637465203
54201,26236.8544785985
54220,17373.6763191642
54303,0
54406,28462.5826948161
54437,38185.2361424426
54513,38594.5706959149
24368,64281.747578204
24377,51851.4352663535
24422,64694.536401137
24433,55292.5792578641
24442,46170.3521100117
24534,53731.5037936507
24558,42471.7518900086
24609,44186.3681744189
24637,49495.066475381
73654,159294.281134954
73741,64933.5710394568
74021,31316.7304173131
74042,19499.1432770304
74075,79518.5625808684
74114,7256.68415797849
74338,46797.6737409173
74365,74910.7755147822
74457,67590.4282006478
74538,111148.562231547
74557,82897.7849051973
74643,65550.6027057378
74759,45475.1383437841
74941,48074.5414459851
24323,71462.6474387183
24430,32493.0698545836
24540,9959.2131049306
24556,21946.5062242086
24572,13284.0479353012
24581,45384.0430329992
20119,37930.2620876699
20132,38572.4519418647
20143,22577.5039696432
20158,34062.9372675805
22003,4145.33200198185
22311,2427.68478007835
22408,9811.3262363537
22504,33311.3293733048
22578,11306.7715896732
22641,21184.0731550943
22729,46631.1894122374
22801,34327.593951397
22940,13490.9091807887
23109,33936.9514231405
23181,48107.2408619369
23315,46340.1670915272
23417,50592.2225008535
23503,9947.39328253965
95519,141032.602877751
95550,118191.578935814
95694,15968.5228587373
95966,28326.3380410707
95991,24776.7677011146
96013,78651.6937781339
96023,58654.2978556612
96032,84018.3520752699
96104,192937.118503145
96123,146102.55053824
90007,3349.43159179177
90016,4162.38330638363
90064,2083.88130772872
90077,3781.9693576745
90210,0
90501,4192.52515020653
90631,3801.36055277879
90802,3734.35941930566
91007,8160.16668867123
91040,9280.40422726072
91302,7970.15750607434
91354,23289.0168122296
91360,24497.7054370329
54566,54057.3129685183
54568,15166.8217049607
54615,58916.2652507869
54669,12987.4655814634
54758,31920.258926925
54873,59104.1174068338
54913,0
54979,18576.0114850178
53010,26629.4167607412
53012,7948.73842690197
53022,0
53063,28631.501449085
53092,5107.38120928049
53105,0
53208,2743.76408743929
53517,25563.8088206846
53527,16856.9075744898
53546,38299.3124470771
53705,0
53809,49834.2614798698
53951,45138.5410201231
53964,51675.1876539804
54015,17515.4613356096
54112,22833.1327162473
73006,37861.0183472849
73012,7748.26687313781
73015,57002.4319583779
73021,86977.3678905391
73057,45377.4432090813
73059,48539.4377395938
73080,25856.2016322064
73110,10357.344033235
73447,74276.9135356273
73549,62272.8744022892
73568,42206.8444164102
73663,126733.247858942
73673,117992.714546649
73756,59157.6532774731
73771,27887.943342012
73840,136231.932011007
73844,68594.9631207054
73946,171207.736158482
74038,56677.7888978434
74061,49182.8766380195
74366,73749.0914476971
74450,65351.7675617294
74540,100056.473109111
74563,77221.4343140988
90012,2497.94107103423
90045,4920.1848169985
90047,9218.86945046623
90063,2473.24449677526
90066,3384.09518971528
90220,9677.85644471617
90232,1514.04870421848
90602,0
90630,8503.19379150297
90806,0
91206,4793.42856903702
91331,3848.86943960924
91702,11632.4382863902
91730,0
91901,33184.1245200087
92010,10149.8740471553
92066,51980.1311156892
92230,20194.8581115895
92256,23941.0717475334
92273,97979.9411315351
92321,24053.1784036188
92368,64813.9743943385
92543,37863.5985259633
92549,15525.6427166151
92646,5350.5718560044
91604,4579.24653536042
91709,12709.6648096294
91723,7668.24943138566
91732,4993.67113538335
91745,5539.09475169284
91789,12736.4948168766
92014,9004.28138314408
92059,25101.2580701678
92067,7347.82737029834
92115,3757.50438597448
92131,10104.0462374968
92262,0
92301,57650.8252525913
92356,59573.702045081
92399,14429.1488486278
92591,40219.4576599988
92627,3070.70677182113
92706,2494.66040519726
92870,4894.44317277628
93022,24793.1290139108
93066,16392.7240226271
93222,52554.9266516283
93266,67001.1250929948
93271,87992.809151911
54313,7165.65454434283
54408,14946.4977524545
54448,10708.8770588815
54520,35414.2220964698
54524,43667.1257353302
54630,37659.4363742098
54660,55290.6344713062
54721,46214.5079456399
54810,39574.6299607548
54827,34218.299272714
54855,19530.8314469734
54864,31434.1365742771
54895,22646.7010931608
54981,45916.7886147409
53019,36350.9435716867
53029,12178.2678045313
53032,38122.4576813732
53037,8445.51505293611
53048,32025.4740769491
53070,11572.5085161064
53139,13394.5539327441
53170,15841.6532928691
53192,18749.285167845
53506,62724.3946175564
74701,47664.624496
74836,93678.7887672067
74864,70451.9644110012
74901,10450.0952309936
73016,21442.8074586103
73018,52234.7959139784
73042,69316.3963754355
73045,33100.1520484087
73054,35747.5873742711
73077,84204.4709379525
73107,4036.37290616071
73179,11000.7636412706
73450,73644.058395776
73547,96082.6764420488
73620,125233.687855631
73655,83845.0557299401
73733,71441.8409024309
73742,59811.6769021335
73801,141075.222184863
74002,57847.88253511
74020,47532.1669090245
74070,37822.5964482387
74083,21802.7868007002
74330,64888.9704630022
92651,12455.1317484775
92657,9802.35244756125
92672,36266.4923649443
92683,6111.34267021298
93015,35426.041693191
93023,33918.341378245
93203,31596.8646722776
93243,60252.6987738929
93420,0
93429,19025.9114657103
93465,35791.1489695369
93535,23401.1496406197
93536,22114.6710812099
93601,47551.7119358397
93637,29110.2709352421
93668,48707.2411845651
93728,5145.92473657276
94109,1683.80571700558
94128,4740.49313339867
94403,7561.18686928944
94530,6981.68548645806
94541,4996.17537796069
94555,9589.16813642395
94569,11845.0602072042
94587,6190.90356564902
93314,16380.7263595948
93460,19782.5332422112
93461,54609.2553443138
93517,110244.001401867
93527,104706.615160184
93555,105574.103157382
93635,55666.1583772716
93657,29013.7103668412
94020,13367.4556552798
94028,4647.6356750765
94080,0
94110,3503.46326600066
94517,8812.47736540263
94539,4697.00822454574
94586,12150.3996053481
94599,13162.3857157429
94930,5679.26778686349
95006,21171.8985520452
95062,6626.68514709033
95122,2838.54725052444
95138,5542.27157024118
95245,45054.1375956547
95305,54715.2018597189
95330,24576.7962153067
53520,39047.7578111152
53528,10804.6712152788
53538,19945.3337577127
53560,23308.329352584
53580,43044.9137886773
53589,21269.6470034496
53826,66319.9040695676
53948,67709.4724361577
54009,26475.9281921604
54115,10237.343731376
54149,43659.8477310909
54204,21137.0866628519
54304,3988.088103718
54451,0
54463,19137.8064125983
54493,48268.2499045666
54557,40422.2809322522
54624,37430.844238494
54629,57649.0036686218
54665,35067.7477559796
54756,46697.1597013488
54814,34831.6969858913
54840,44711.26930094
54846,21413.2407287741
25235,59617.7704350742
25302,9524.54956471312
25529,26380.5523188179
25625,51150.5919390875
25845,67411.0489610028
25871,68288.5980626783
25979,52370.1248598581
26075,14277.9111276098
26152,52402.7856094698
26208,88967.9109716749
26250,68935.5092878502
26273,104271.328828813
26349,48218.3183956452
26416,53984.3421334151
26568,36095.0531718666
26582,38063.1855754977
26678,61329.7685630321
26722,19101.10782465
26162,56182.273527666
24715,80999.4888321276
24813,71809.1358759753
24823,70579.7915789718
24850,57550.6250161482
24871,84842.1347404611
94588,0
94590,5137.94710028439
94592,6228.53493752423
94598,0
94705,1984.65363068495
95003,9825.10965314529
95035,10452.6869221431
95212,6498.56008389035
95231,17685.693805575
95311,49480.37523664
95334,30073.7470533242
95340,0
95368,5532.81825862507
95380,23332.5694859288
95417,142010.581714388
95465,25617.7423490858
95469,102044.287793882
95562,140495.175571997
95670,0
95687,0
95703,10692.0191659894
95742,7490.6509844068
95762,11523.6658264263
95922,31809.2858082759
95943,20920.3503084017
95341,15225.6160606774
95350,5298.56929512273
95401,6932.30604080809
95407,7096.15747917969
95454,126578.725839958
95466,92516.809308784
95526,103285.530181951
95570,149578.608316817
95632,23396.8295506382
95663,9251.1070028862
95684,35803.8295929449
95713,13056.3935718603
95816,0
95833,4261.75839323152
95955,53458.3854331558
95969,0
95975,15182.8273916545
95982,27904.1617951996
96002,12773.5301437469
96024,37805.8302412245
96058,78523.6574447009
96129,53435.0394510813
95480,57149.751599525
93737,10556.3931510992
54932,21380.3348026664
54937,33187.6645369852
54950,53081.6629627656
53011,28669.3537985842
53020,28184.5348998484
53021,17364.2273874139
53024,0
53049,31063.7973173049
53090,7811.16535531779
53132,12493.9416871568
53185,14931.0322362997
53502,36694.4808368998
53525,28808.9573804532
53556,61777.0312745041
53569,52792.7237775947
53575,14386.6721419186
53719,5323.45878125372
53944,74608.4169976772
54020,20614.4188410092
54104,56667.8822851155
54129,22227.2303959784
54161,28794.5035263779
54213,19808.5660544398
54301,0
24924,99818.9534802471
24935,48073.6449007232
24944,77048.7631704646
24966,84622.1586936165
24981,50409.3034714614
25123,49765.915995061
25136,28747.1936718744
25164,41078.4601263816
25214,13334.522380228
25251,47059.4111131835
25309,14581.7614193041
25434,33270.1887454702
25608,55564.6730835121
25644,50234.481587293
25848,67249.8978439546
25864,69014.2095000741
26039,28196.7014690676
26137,57968.7018721289
26222,113392.908769359
26236,105856.117768507
26384,79612.1649840461
26419,53966.2871733711
26501,6336.87569902498
26543,3322.63971980605
26761,41305.0887631864
96001,0
96071,85414.0805130714
96136,89246.8422511546
96150,33891.6929929749
94018,11237.5610379862
90019,4121.67543883831
90022,5922.40348823476
90023,3357.46419981493
90025,0
90044,10692.961828972
90222,8897.8512517552
90280,5317.00569604184
90601,3956.42755749347
90723,3476.62488533651
91105,0
91202,6696.01826743188
91361,25095.5529735181
91740,8687.90064533995
91746,6085.61771819156
91911,15913.9360208376
92004,69208.0590405295
92037,0
92069,0
92105,5199.98722164903
90024,0
90026,2867.63532043785
90031,3345.30063826735
90034,0
90049,4645.23106483868
90221,7221.70545253075
90290,8887.11996244344
90404,0
90638,4978.21851908836
90670,5771.51520306563
90732,6873.15410138073
91008,1636.94219724138
91344,4943.27156349544
91355,20989.2467303028
91701,4543.65267835807
91741,6276.09955466598
91770,5062.30929689189
91917,38118.0213722556
92025,11697.273880313
92084,6934.50478795923
92241,16151.930086942
92336,5531.75069123315
92342,74514.890772743
92411,10467.4789397705
92562,38370.1562443397
54449,0
54481,0
54490,16141.8198028738
54498,24686.1148823826
54552,36907.1895993369
54616,53730.3077958553
54664,52815.0950813157
54723,53312.5454016287
54728,24997.1196833384
54772,41326.7459772397
54853,50608.3172596857
54914,8343.25769258062
54941,35017.5262563122
53127,9712.99287652091
53004,19084.1625309831
53034,26843.8975289943
53045,8984.84127313416
53051,0
53078,22342.2280711932
53094,8139.19316311222
53146,9835.82400939482
53209,0
53222,3646.74007333356
53508,23182.0900955095
26767,2854.87815016094
26847,83371.3748914741
26667,52214.9235861671
24736,80442.2240229327
24811,68192.7192429628
24815,69391.2473787441
24839,66745.5320793785
24888,89086.9839969873
24925,52577.8180008078
25019,44452.5361319751
25030,35665.4645068483
25114,40338.7847735877
25134,20957.3810655978
25187,42160.8246644019
25206,39512.3114606441
25252,48938.065528735
25314,5683.49954151895
25420,23483.1147509171
25508,53090.6838960098
25534,34061.3799089269
25611,60121.3028335496
25647,55890.1364880959
25812,45434.1910304518
25813,72294.9792589986
25843,75533.4721083935
92106,4892.41911603818
92108,0
92109,7573.47205387012
92111,3271.29099759103
92114,8657.40647583669
92236,33527.3522647268
92259,103817.4098919
92335,0
92358,16299.3177361852
92374,7064.06550457715
92539,34188.9456576314
92606,6287.5409931785
92691,8881.40232052227
92840,5156.6824376023
92867,4008.43619090621
93013,28036.5467854561
93065,17219.4169275585
93225,62067.979800994
93292,65160.0262121382
93401,0
93436,24319.7649399708
93549,137972.584862867
93551,15394.0540306988
93651,26682.2170643049
92587,33373.2022236743
92592,39378.1364363044
92603,7026.43482645291
92618,0
92653,8872.01868418307
92880,8294.66731534228
93012,16772.3937899946
93205,54122.7998044352
93212,85517.3789211182
93257,68058.6833587402
93450,93527.2439292261
93526,134357.289974963
93591,34027.7592584547
93619,17902.4669061349
93669,44800.6576526017
93907,13624.6557231768
94044,7788.21232509081
94107,955.519153814035
94117,1879.87248798103
94552,7544.50962303422
94558,11325.8256033906
94573,8259.50735451163
94707,3897.84362667584
94929,25597.2223801918
53572,21796.5414602444
53713,2604.81423044519
53920,66256.8053302468
53954,54049.3291184463
54006,43464.6982942302
54023,15995.2948249131
54119,35164.8723545153
54157,9736.30115088915
54418,18303.7691967154
54421,29911.6205811728
54512,28764.0921251554
54536,45307.9731733144
54625,47764.5386288875
54646,39945.2053230424
54658,14344.7425635306
54747,38835.6944821075
54856,23483.6503477565
54904,0
54948,44028.866033158
54966,23749.9808469462
53002,18178.8930919318
53005,4858.9478140355
53013,18756.821702635
53015,22317.2629498418
25901,58691.3312646971
25908,77184.975874144
25928,86352.5250305579
25972,81690.46344559
25989,72498.4487743419
26062,9027.56242810474
26143,35309.6615342907
26218,92870.040742371
26301,53249.1117084645
26342,67510.0341846249
26376,106078.396374871
26437,48826.1752056418
26537,27150.0022311378
26585,39146.2555294465
26720,63902.2138682523
26739,64549.0478149222
26845,55670.9199618784
26884,90135.9258610004
26289,82424.3612915633
96916,5978163.15904932
96929,5948761.83085208
96913,5958000.80896708
00850,1821810.53398176
74354,35915.4430020192
74455,82462.3197155933
93953,19959.709237539
94005,3774.38530184364
94019,14071.4387055611
94037,10609.8719241595
94041,1244.51755124842
94112,5485.57344356757
94514,18876.6559711632
94534,10962.3179906976
94610,2323.78743411476
94703,1332.28577378552
94963,10212.381717065
94973,7925.10098598666
95013,4742.27973586924
95123,4207.70674997748
95140,18740.3383009835
95228,38466.4826267616
95313,27626.6215748206
95357,5997.42849256801
95388,19089.4006813625
95409,6159.69066328152
95493,80256.1073300629
95540,141388.612175695
95552,85827.3202548257
95606,30234.365203044
95610,5531.19938885125
94933,12106.6414704949
94937,32882.8851438395
94939,1987.40962578006
94957,1850.06403712765
95037,14542.4753937456
95139,2411.07609470201
95249,55133.5410834629
95363,44033.3999493757
95452,11635.3706647059
95497,65680.1442572326
95524,137654.436238365
95560,126809.061797381
95568,109663.77315838
95624,12295.5167861367
95636,38631.0957518172
95658,6762.33210948413
95659,26098.4763662238
95681,20921.1281136047
95709,29143.7879408992
95811,860.378626614814
95935,27191.2536155921
95963,39327.6158319604
96011,71463.5104271512
96041,63376.870618314
96103,61671.6230033551
53027,19110.4240116842
53038,0
53039,32186.3239535614
53050,34173.5124827775
53091,25483.7603459356
53104,8036.7650450381
53137,13335.7974116004
53182,14784.6732674518
53515,19284.8099848362
53545,44291.3336558282
53582,38863.3694588108
53593,11005.4146429246
53807,19869.9756562985
53825,42094.1684336931
53943,54358.0262033306
54126,21475.6266425948
54150,33973.8099491134
